Role / Job Title,City,State / Province,Country,Industry,CONFIRM_TIME,LAST_CHANGED
Executive- Technologist,Honolulu,HI,USA,Software & Technology,2024-07-24 8:51:46,2025-08-09 14:54:03
"ExLENT Coordinator, Faculty",Honolulu,HI,USA,Education & EdTech,2025-07-09 9:17:38,2025-08-09 14:53:53
Expert Software Engineering,Honolulu,HI,USA,Software & Technology,2025-04-23 20:28:02,2025-08-09 14:53:59
extra,Honolulu,HI,USA,Investment & Venture Capital,2025-09-05 22:15:04,2025-09-05 22:15:04
Faculty,,,,,2024-07-08 13:24:46,2025-03-02 20:47:34
Faculty,Honolulu,HI,USA,Education & EdTech,2025-07-20 18:19:38,2025-08-09 14:53:52
faculty ,Honolulu,HI,USA,Government & Public Sector,2025-07-24 13:51:14,2025-08-09 14:54:10
Federal Account Manager,Washington DC,DC,USA,Software & Technology,2024-08-13 10:14:53,2025-08-09 14:53:58
Film and Tv writer producer,,,,Software & Technology,2024-09-11 20:12:42,2025-08-09 14:54:02
Film Industry Development Specialist,Honolulu,HI,USA,Consulting & Professional Services,2025-09-08 10:41:49,2025-09-08 10:50:39
Film Producer - Sisu Media Productions,Honolulu,HI,USA,Media & Communications,2024-09-17 17:25:21,2025-08-09 14:53:45
Finance,Honolulu,HI,USA,Software & Technology,2024-09-16 12:13:39,2025-08-09 14:53:34
Finance & Origination Associate,Honolulu,HI,USA,Climate & Sustainability,2024-08-23 14:38:18,2025-08-09 14:53:39
Finance director,Honolulu,HI,USA,eCommerce & Retail,2024-07-30 7:45:35,2025-08-09 14:53:50
Finance Lead,Honolulu,HI,USA,Fintech & Financial Services,2024-07-29 18:17:49,2025-08-09 14:54:03
Financial Advisor,Honolulu,HI,USA,Fintech & Financial Services,2025-09-08 11:02:32,2025-09-09 11:40:49
Financial Analyst,Honolulu,HI,USA,Government & Public Sector,2024-07-08 15:09:44,2025-08-09 14:53:31
"Financial Communications Manager, PayPal",,,,Software & Technology,2024-11-20 11:23:45,2025-08-09 14:54:06
Financial Planner,,HI,USA,Fintech & Financial Services,2024-08-14 18:22:57,2025-08-09 14:54:06
Financial Planner,Honolulu,HI,USA,Software & Technology,2024-08-29 11:19:43,2025-08-09 14:54:07
"Financial Strategist, Published Children’s Book Author, Podcast Host, and soon to be Founder of a Non-Profit",Honolulu,HI,USA,Fintech & Financial Services,2024-08-24 6:13:09,2025-08-09 14:54:06
Fire Fighter,Honolulu,HI,USA,Other,2025-08-20 6:46:37,2025-08-20 6:46:37
Flowcharting Manager,,,,Software & Technology,2024-09-11 15:54:29,2025-08-09 14:54:03
FNP,Honolulu,HI,USA,Healthcare & Biotech,2024-09-19 14:49:46,2025-08-09 14:53:37
Fonder,Honolulu,HI,USA,Media & Communications,2024-09-12 21:36:48,2025-09-04 9:18:46
Food Policy Program Coordinator ,Honolulu,HI,USA,Education & EdTech,2024-08-20 5:34:50,2025-08-09 14:53:52
Food Security and Biosecurity Program Manager,Honolulu,HI,USA,Government & Public Sector,2025-08-20 13:23:52,2025-08-20 13:23:52
Food Systems Program Manager,Honolulu,HI,USA,Healthcare & Biotech,2024-07-22 7:03:01,2025-08-09 14:53:34
Founder,Honolulu,HI,USA,Consulting & Professional Services,2024-03-11 14:37:45,2025-08-09 14:53:42
Founder,Honolulu,HI,USA,AI & Machine Learning,2024-03-12 22:52:00,2025-09-02 21:11:29
Founder,Honolulu,HI,USA,Software & Technology,2024-05-08 10:35:39,2025-08-09 14:54:11
Founder,Honolulu,HI,USA,Software & Technology,2024-05-08 17:19:16,2025-08-09 14:53:33
Founder,Honolulu,HI,USA,eCommerce & Retail,2024-05-14 10:18:20,2025-08-09 14:53:51
Founder,,,Thailand,Software & Technology,2024-06-23 21:57:13,2025-08-11 14:21:18
Founder,,HI,USA,Investment & Venture Capital,2024-07-06 18:19:21,2025-08-09 14:53:41
Founder,Washington,D.C.,USA,Software & Technology,2024-07-09 12:31:07,2025-08-09 14:54:04
Founder,New York,NY,USA,Software & Technology,2024-07-09 13:55:44,2025-08-09 14:54:07
Founder,Jakarta,Jakarta,Indonesia,Energy & Utilities,2024-07-10 5:43:12,2025-08-09 14:54:02
Founder,Honolulu,HI,USA,Software & Technology,2024-07-23 10:11:48,2025-08-09 14:53:34
Founder,Honolulu,HI,USA,Media & Communications,2024-07-23 15:50:51,2025-08-09 14:53:46
Founder,Maui,HI,USA,Aerospace & Defense,2024-07-24 10:46:12,2025-08-13 20:18:30
Founder,Honolulu,HI,USA,Education & EdTech,2024-07-30 12:22:09,2025-08-12 14:20:34
Founder,Honolulu,HI,USA,Software & Technology,2024-08-01 13:17:08,2025-08-09 14:53:33
Founder,Honolulu,HI,USA,Consulting & Professional Services,2024-08-04 11:12:42,2025-08-09 14:53:47
Founder,,HI,USA,,2024-08-07 16:11:37,2025-08-09 14:53:37
Founder,,,Germany,"""AEC (Architecture, Engineering & Construction)""",2024-08-08 11:33:19,2025-08-09 14:53:30
Founder,Honolulu,HI,USA,Software & Technology,2024-08-12 11:30:47,2025-08-09 14:53:32
Founder,Honolulu,HI,USA,Marketing & AdTech,2024-08-20 17:40:42,2025-08-09 14:53:44
Founder,Honolulu,HI,USA,AR/VR & Metaverse,2024-08-23 8:50:24,2025-08-09 14:53:38
Founder,Honolulu,HI,USA,Bitcoin & Crypto,2024-08-27 22:19:56,2025-08-09 14:53:39
Founder,Houston,TX,USA,,2024-08-29 9:39:55,2025-03-02 10:59:26
Founder,Honolulu,HI,USA,Cybersecurity,2024-08-30 3:53:19,2025-08-09 14:53:48
Founder,Honolulu,HI,USA,,2024-09-03 12:50:52,2025-03-02 10:59:24
founder,San Francisco,CA,USA,Marketing & AdTech,2024-09-03 17:10:34,2025-08-09 14:53:43
Founder,San Francisco,CA,USA,,2024-09-04 11:26:24,2025-03-02 10:59:24
Founder,,,,,2024-09-04 12:28:53,2025-03-02 20:47:35
Founder,Honolulu,HI,USA,Software & Technology,2024-09-06 10:35:02,2025-08-09 14:54:05
Founder,Toronto,Ontario,Canada,,2024-09-06 16:51:37,2025-03-02 10:59:22
Founder,Honolulu,HI,USA,Other,2024-09-06 21:24:23,2025-03-02 10:59:21
Founder,Honolulu,HI,USA,Software & Technology,2024-09-07 12:52:16,2025-08-09 14:53:32
Founder,Waimea,HI,USA,AgTech & Food,2024-09-10 11:29:42,2025-08-09 14:53:35
Founder,Dallas,TX,USA,Real Estate & PropTech,2024-09-10 12:00:31,2025-08-09 14:53:55
Founder,Honolulu,HI,USA,Software & Technology,2024-09-11 21:39:05,2025-08-09 14:53:33
founder,,,,,2024-09-12 6:44:32,2025-03-02 20:47:24
Founder,Honolulu,HI,USA,Education & EdTech,2024-09-12 12:19:36,2025-08-09 14:53:54
Founder,Kailua,HI,USA,"Consulting & Professional Services, Non-Profit & Social Impact, Investment & Venture Capital",2024-09-12 21:45:20,2025-09-10 7:40:13
Founder,Honolulu,HI,USA,Media & Communications,2024-09-15 15:53:21,2025-08-09 14:53:44
Founder,Honolulu,HI,USA,,2024-09-15 20:16:34,2025-03-02 10:59:22
Founder,,,,Media & Communications,2024-09-16 7:09:46,2025-08-09 14:53:46
Founder,Honolulu,HI,USA,Other,2024-09-16 10:23:31,2025-03-02 10:59:21
Founder,Honolulu,HI,USA,Consulting & Professional Services,2024-09-16 12:44:18,2025-08-09 14:53:45
Founder,Riga,,Latvia,Other,2024-09-18 4:03:17,2025-08-09 14:53:53
Founder,Honolulu,HI,USA,,2024-12-16 7:29:38,2025-08-09 14:53:47
Founder,Honolulu,HI,USA,Gaming & Entertainment,2025-01-06 3:17:40,2025-08-09 14:54:06
Founder,San Francisco,CA,USA,Consulting & Professional Services,2025-01-06 3:17:42,2025-08-09 14:53:48
Founder,Honolulu,HI,USA,Consulting & Professional Services,2025-01-06 3:17:46,2025-08-09 14:53:41
Founder,Boulder,,,Energy & Climate Tech,2025-01-06 3:17:49,2025-08-09 14:54:01
Founder,Honolulu,HI,USA,Healthcare & Biotech,2025-01-06 3:17:51,2025-08-09 14:53:35
Founder,Kailua,HI,USA,Software & Technology,2025-01-06 3:17:58,2025-08-09 14:54:09
Founder,Honolulu,HI,USA,Healthcare & Biotech,2025-03-02 5:45:26,2025-08-09 14:53:34
Founder,Honolulu,HI,USA,Other,2025-03-19 15:04:15,2025-08-09 14:53:52
Founder,,,Italy,Bitcoin & Crypto,2025-05-18 23:02:55,2025-08-09 14:53:39
Founder,New York,NY,USA,Software & Technology,2025-06-07 16:41:40,2025-08-09 14:54:01
Founder,Honolulu,HI,USA,Marketing & AdTech,2025-07-02 10:39:43,2025-08-09 14:53:42
Founder,Los Angeles,CA,USA,AI & Machine Learning,2025-07-09 13:06:50,2025-08-09 14:53:36
Founder,Honolulu,HI,USA,Consulting & Professional Services,2025-07-09 17:23:31,2025-08-09 14:53:40
Founder,Honolulu,HI,USA,Software & Technology,2025-07-13 7:42:48,2025-08-09 14:53:59
Founder,Columbia,MO,USA,Real Estate & PropTech,2025-07-23 2:25:35,2025-08-09 14:53:55
Founder,Maui,,,Fintech & Financial Services,2025-07-25 7:22:05,2025-08-09 14:54:05
Founder,Maui,,,AI & Machine Learning,2025-07-25 9:14:30,2025-08-09 14:53:36
Founder,Kauai,,,Consulting & Professional Services,2025-07-28 10:44:41,2025-08-09 14:53:40
Founder,Honolulu,HI,USA,Consulting & Professional Services,2025-07-30 15:30:18,2025-08-09 14:53:40
Founder,Honolulu,HI,USA,Consulting & Professional Services,2025-07-30 22:31:45,2025-08-09 14:53:40
Founder,Honolulu,HI,USA,AI & Machine Learning,2025-08-05 11:54:23,2025-08-09 14:53:35
Founder,Honolulu,HI,USA,AI & Machine Learning,2025-08-05 20:12:38,2025-08-09 14:53:36
Founder,Kailua,HI,USA,"DevTools & Infrastructure, Hardware & IoT, eCommerce & Retail",2025-08-09 0:52:51,2025-08-21 13:39:32
Founder,Honolulu,HI,USA,Other,2025-08-09 17:50:03,2025-09-08 21:53:58
Founder,Honolulu / Oahu,HI,USA,Web & Video Marketing,2025-08-11 15:31:08,2025-08-12 9:36:10
Founder,Honolulu,HI,USA,Marketing & AdTech,2025-08-14 21:36:32,2025-08-14 21:36:32
Founder,Honolulu,HI,USA,"AI & Machine Learning, Marketing & AdTech, Consulting & Professional Services",2025-08-17 21:51:48,2025-08-17 21:51:48
Founder,Honolulu,HI,USA,"Media & Communications, eCommerce & Retail",2025-08-18 9:45:21,2025-08-18 9:45:21
Founder,Honolulu,HI,USA,Fintech & Financial Services,2025-08-19 16:17:13,2025-08-19 16:17:13
Founder,Honolulu,,,Software & Technology,2025-08-20 9:43:41,2025-08-20 9:43:42
Founder,Honolulu,HI,USA,"SaaS & Cloud, Travel & Hospitality",2025-08-20 14:28:13,2025-08-20 14:28:13
Founder,Honolulu,HI,USA,Real Estate & PropTech,2025-08-23 8:28:09,2025-09-12 17:41:56
Founder,Honolulu,,,"Software & Technology, AI & Machine Learning, Telecommunications",2025-08-27 14:22:09,2025-08-27 14:22:09
Founder,Honolulu,HI,USA,"Gaming & Entertainment, Software & Technology, Other",2025-08-28 13:46:51,2025-08-28 13:46:51
Founder,Honolulu,HI,USA,"Aerospace & Defense, Manufacturing & Industrial",2025-08-29 13:54:16,2025-08-29 13:54:17
Founder,Los Angeles,CA,USA,AI & Machine Learning,2025-09-01 11:35:39,2025-09-08 7:20:36
Founder,Aiea,HI,USA,Marketing & AdTech,2025-09-02 9:40:09,2025-09-02 9:40:09
Founder,Aiea,,,"AEC (Architecture, Eng & Construction), Energy & Power, DevTools & Infrastructure",2025-09-02 13:30:00,2025-09-02 13:30:00
Founder,Kaaawa,HI,USA,AgTech & Food,2025-09-02 13:34:35,2025-09-02 13:34:35
Founder,Kailua,HI,USA,Manufacturing & Industrial,2025-09-02 16:56:08,2025-09-08 13:48:59
Founder,Kailua,HI,USA,Ocean & Marine Tech,2025-09-03 7:17:34,2025-09-03 11:59:24
Founder,Aiea,HI,USA,"Marketing & AdTech, AI & Machine Learning, Media & Communications",2025-09-03 10:20:49,2025-09-03 10:20:49
Founder,Brampton,ON,Canada,AgTech & Food,2025-09-04 12:10:37,2025-09-04 12:10:37
Founder,Kihei,HI,USA,"Consulting & Professional Services, Government & Public Sector, AgTech & Food",2025-09-04 13:11:14,2025-09-04 13:11:14
Founder,Waikele,HI,USA,"Consulting & Professional Services, Travel & Hospitality, eCommerce & Retail",2025-09-04 13:26:56,2025-09-04 13:26:56
Founder,Honolulu,HI,USA,"AI & Machine Learning, Marketing & AdTech, Media & Communications",2025-09-04 23:08:09,2025-09-04 23:08:09
Founder,Pomona,CA,USA,"Media & Communications, Non-Profit & Social Impact, Consulting & Professional Services",2025-09-05 8:50:34,2025-09-05 8:50:35
Founder,Hawaii,,,AI & Machine Learning,2025-09-05 14:21:03,2025-09-05 14:21:03
Founder,Honolulu,HI,USA,Education & EdTech,2025-09-05 21:40:32,2025-09-05 21:40:32
Founder,Honolulu,HI,USA,"Media & Communications, Education & EdTech, Student",2025-09-06 8:08:15,2025-09-06 8:08:15
Founder,Lihue,,,Consulting & Professional Services,2025-09-06 16:19:22,2025-09-12 14:30:01
founder,Honolulu,HI,USA,"Cybersecurity, AI & Machine Learning, Bitcoin & Crypto",2025-09-07 14:55:50,2025-09-07 14:55:50
Founder,Honolulu,HI,USA,Ocean & Marine Tech,2025-09-08 10:13:43,2025-09-08 10:13:44
Founder,Honolulu,HI,USA,eCommerce & Retail,2025-09-08 21:48:42,2025-09-08 21:48:42
Founder,Kapolei,HI,USA,"SaaS & Cloud, Marketing & AdTech",2025-09-09 12:04:42,2025-09-09 12:04:42
Founder,Kailua,HI,USA,Consulting & Professional Services,2025-09-09 15:32:08,2025-09-09 15:32:08
Founder,Cumming,GA,USA,Bitcoin & Crypto,2025-09-09 22:52:29,2025-09-09 22:52:29
Founder,Kaneohe,,,Education & EdTech,2025-09-10 21:14:01,2025-09-10 21:14:01
Founder,Honolulu,HI,USA,Non-Profit & Social Impact,2025-09-11 21:24:09,2025-09-11 21:24:09
Founder,Ewa Beach,HI,USA,"AgTech & Food, eCommerce & Retail, Travel & Hospitality",2025-09-12 11:01:14,2025-09-12 11:01:14
Founder ,Honolulu,HI,USA,Cybersecurity,2025-05-31 10:09:16,2025-08-09 14:53:48
Founder ,Honolulu,HI,USA,AI & Machine Learning,2025-07-30 17:40:48,2025-08-09 14:53:37
Founder ,Honolulu,HI,USA,eCommerce & Retail,2025-08-05 15:41:02,2025-08-09 14:53:49
Founder / Leadership Coach,Honolulu,HI,USA,"Consulting & Professional Services, Non-Profit & Social Impact, Education & EdTech",2024-08-21 7:23:41,2025-09-05 4:38:32
Founder / Systems Integration ,Honolulu,HI,USA,Aerospace & Defense,2024-07-31 21:49:42,2025-08-18 21:36:19
Founder / Work & Learning Strategist / Career Coach,Honolulu,HI,USA,Education & EdTech,2025-06-23 17:30:58,2025-08-09 14:54:00
Founder & CEO,Honolulu,HI,USA,Consulting & Professional Services,2024-04-29 16:02:20,2025-08-09 14:53:44
Founder & CEO,Honolulu,HI,USA,Aerospace & Defense,2024-07-08 17:13:02,2025-08-09 14:53:33
Founder & CEO,Honolulu,HI,USA,,2024-07-09 9:18:04,2025-03-02 10:59:25
Founder & CEO,Miami,FL,USA,Healthcare & Biotech,2024-07-21 15:56:48,2025-08-09 14:53:33
Founder & CEO,Honolulu,HI,USA,Software & Technology,2024-07-22 1:21:55,2025-08-09 14:53:35
Founder & CEO,Kailua,HI,USA,Software & Technology,2024-08-01 9:49:17,2025-08-09 14:53:35
Founder & CEO,Honolulu,HI,USA,Software & Technology,2024-08-26 6:45:21,2025-08-09 14:53:57
Founder & CEO,,,,Non-Profit & Social Impact,2024-08-28 10:09:30,2025-08-09 14:53:47
Founder & CEO,Honolulu,HI,USA,Media & Communications,2024-08-31 15:25:51,2025-08-09 14:53:45
Founder & CEO,,,,,2024-09-03 7:25:39,2025-03-02 20:47:32
Founder & CEO,Maui,HI,USA,Energy & Climate Tech,2024-09-03 22:43:23,2025-08-09 14:54:02
Founder & CEO,Honolulu,HI,USA,SaaS & Cloud,2024-09-05 16:40:32,2025-08-09 14:53:56
Founder & CEO,Honolulu,HI,USA,Energy & Climate Tech,2024-09-09 19:12:40,2025-08-09 14:54:02
Founder & CEO,Seattle,WA,USA,Marketing & AdTech,2024-09-12 16:08:04,2025-08-09 14:53:42
Founder & CEO,Honolulu,HI,USA,,2024-09-12 17:29:22,2025-08-09 14:53:37
Founder & CEO,Waimanalo,HI,USA,Software & Technology,2025-01-06 3:17:54,2025-08-09 14:54:09
Founder & CEO,Toronto,,,SaaS & Cloud,2025-07-25 18:02:40,2025-08-09 14:53:56
Founder & CEO,Honolulu,HI,USA,SaaS & Cloud,2025-08-06 1:59:29,2025-08-09 14:53:56
Founder & CEO,Honolulu,HI,USA,AI & Machine Learning,2025-08-06 8:19:20,2025-08-09 14:53:37
Founder & CEO,Honolulu,HI,USA,Media & Communications,2025-08-07 13:51:43,2025-08-09 14:53:44
Founder & CEO,Kailua-Kona,HI,USA,Fintech & Financial Services,2025-09-03 7:57:19,2025-09-06 20:28:19
Founder & CEO,Kailua,HI,USA,Software & Technology,2025-09-08 12:15:55,2025-09-08 12:15:55
Founder & CEO,Honolulu,HI,USA,"Aerospace & Defense, Consulting & Professional Services, Marketing & AdTech",2025-09-11 8:47:22,2025-09-11 8:47:23
Founder & Chief Music Officer,Honolulu,HI,USA,Education & EdTech,2025-07-24 1:48:30,2025-08-09 14:53:52
Founder & Co-CEO,Honolulu,HI,USA,,2024-07-25 16:52:14,2025-03-02 10:59:28
Founder & Creative Director,Honolulu,HI,USA,Other,2025-09-08 12:51:18,2025-09-08 12:51:18
Founder & CTO,,,,AgTech & Food,2024-08-12 9:14:15,2025-08-09 14:53:35
Founder & CTO,Hilo,,,AI & Machine Learning,2025-07-28 14:42:48,2025-08-09 14:53:38
Founder & Designer @ Aclypsa (Wellness App),Honolulu,HI,USA,Software & Technology,2025-01-06 3:17:56,2025-08-09 14:54:09
Founder & Director,Honolulu,HI,USA,,2024-08-22 22:14:57,2025-08-26 13:43:55
Founder & Fractional HR,,,,,2024-08-16 13:08:21,2025-03-02 20:47:32
Founder & Head Coach,Simi Valley,CA,USA,"Fintech & Financial Services, Other",2025-08-14 12:58:10,2025-08-14 12:58:11
Founder & Host,London,,United Kingdom,,2024-07-26 6:31:57,2025-03-02 10:59:27
Founder & Owner,Bentonville,AR,USA,Software & Technology,2025-02-19 12:36:45,2025-08-09 14:54:09
Founder & Owner,Honolulu,HI,USA,Consulting & Professional Services,2025-07-24 12:13:18,2025-08-09 14:53:44
Founder & President,Honolulu,HI,USA,Consulting & Professional Services,2024-09-12 12:14:36,2025-08-09 14:53:42
Founder & President,Honolulu,HI,USA,Other,2025-04-04 13:15:54,2025-08-09 14:53:53
Founder & Principal Partner,Honolulu,HI,USA,Investment & Venture Capital,2025-01-06 3:17:52,2025-08-09 14:53:39
Founder & Program Manager,Honolulu,HI,USA,Other,2024-08-05 8:26:01,2025-03-02 10:59:25
Founder & Senior Software Engineer,Kona,,,Software & Technology,2025-08-05 13:06:27,2025-08-09 14:53:57
Founder &CEO,,,,Non-Profit & Social Impact,2024-09-10 14:57:46,2025-08-09 14:53:50
Founder and CEO,Kailua,HI,USA,Consulting & Professional Services,2024-03-07 5:22:29,2025-08-09 14:53:47
Founder and CEO,Big Island,HI,USA,AI & Machine Learning,2024-09-04 12:02:59,2025-08-09 14:53:38
Founder and CEO,,,,AI & Machine Learning,2024-09-09 20:02:22,2025-08-09 14:53:38
Founder and CEO,Honolulu,HI,USA,Software & Technology,2024-09-11 12:32:46,2025-08-21 13:12:07
Founder and CEO,Makawao,HI,USA,"AI & Machine Learning, Data & Analytics, Software & Technology",2025-01-06 3:17:55,2025-08-21 18:13:01
Founder and CEO,Honolulu,HI,USA,Climate Tech & Sustainability,2025-07-07 11:47:55,2025-08-21 16:26:58
Founder and ceo,Big Island,HI,USA,Aerospace & Defense,2025-07-15 10:43:29,2025-08-09 14:53:33
Founder and CEO,Honolulu,HI,USA,Other,2025-08-04 10:50:36,2025-08-09 14:53:52
Founder and CEO,Honolulu,HI,USA,AI & Machine Learning,2025-08-04 17:03:03,2025-08-09 14:53:36
Founder and CEO,Honolulu,HI,USA,Marketing & Adtech,2025-08-07 17:59:31,2025-08-09 14:53:42
Founder and CEO,San Francisco,CA,USA,Aerospace & Defense,2025-08-13 12:15:43,2025-08-13 12:15:43
Founder and CEO,Kamuela,HI,USA,"AgTech & Food, Ocean & Marine Tech, Climate Tech & Sustainability",2025-08-17 17:08:26,2025-08-24 11:18:01
Founder and CEO ,Honolulu,HI,USA,Healthcare & Biotech,2024-09-09 22:47:25,2025-08-09 14:53:35
Founder and CEO ,Honolulu,HI,USA,Healthcare & Biotech,2025-07-28 13:16:25,2025-08-09 14:53:35
Founder and Creative Director,Austin,TX,USA,Other,2024-07-15 10:47:27,2025-08-09 14:53:53
Founder and Investor,Honolulu,HI,USA,"AI & Machine Learning, AgTech & Food, Climate Tech & Sustainability",2025-08-26 18:12:04,2025-09-04 6:50:50
Founder and Managing Partner @ The Blue Dot Labs,,HI,USA,,2024-09-08 14:57:20,2025-08-09 14:53:51
Founder and President,San Francisco,CA,USA,Non-Profit & Social Impact,2024-07-11 4:06:49,2025-08-09 14:53:47
Founder CEO,Honolulu,HI,USA,Non-Profit & Social Impact,2024-08-29 9:47:55,2025-08-09 14:53:48
founder coo,Maui,HI,USA,Energy & Climate Tech,2025-05-08 21:59:49,2025-08-09 14:54:01
founder cto,Haiku,HI,USA,,2024-05-08 19:39:37,2025-03-02 10:59:26
Founder of Deep Roots Co-op and CEO of Deep Roots Development Firm,Atlanta,GA,USA,Software & Technology,2025-08-05 14:01:30,2025-08-09 14:53:59
Founder of Hawaii Tech Mentors,Honolulu,HI,USA,Software & Technology,2024-05-07 16:32:11,2025-08-09 14:54:10
"Founder, 5 Senses mind-body spa (virtual)",Honolulu,HI,USA,"Healthcare & Biotech, Climate Tech & Sustainability, AgTech & Food",2025-08-25 15:16:17,2025-08-25 15:16:17
